Solvent,Temperature (°C),Solubility (%)
"2,2,2-trifluoroethanol",85,11.63153617
"2,2,2-trifluoroethanol",80,11.60293094
"2,2,2-trifluoroethanol",75,11.64013481
"2,2,2-trifluoroethanol",70,11.73913960
"2,2,2-trifluoroethanol",65,11.89474535
"2,2,2-trifluoroethanol",60,12.10213930
"2,2,2-trifluoroethanol",55,12.35633894
"2,2,2-trifluoroethanol",50,12.65292587
"2,2,2-trifluoroethanol",45,12.98513019
"2,2,2-trifluoroethanol",40,100.00000000
"2,2,2-trifluoroethanol",35,100.00000000
"2,2,2-trifluoroethanol",30,100.00000000
"2,2,2-trifluoroethanol",25,100.00000000
"2,2,4-trimethylpentane",160,0.37680508
"2,2,4-trimethylpentane",155,0.28336590
"2,2,4-trimethylpentane",150,0.21161740
"2,2,4-trimethylpentane",145,0.15686308
"2,2,4-trimethylpentane",140,0.11535883
"2,2,4-trimethylpentane",135,0.08412740
"2,2,4-trimethylpentane",130,0.06080998
"2,2,4-trimethylpentane",125,0.04354665
"2,2,4-trimethylpentane",120,0.03087906
"2,2,4-trimethylpentane",115,0.02167126
"2,2,4-trimethylpentane",110,0.01504490
"2,2,4-trimethylpentane",105,0.01032631
"2,2,4-trimethylpentane",100,0.00700339
"2,2,4-trimethylpentane",95,0.00469056
"2,2,4-trimethylpentane",90,0.00310047
"2,2,4-trimethylpentane",85,0.00202133
"2,2,4-trimethylpentane",80,0.00129885
"2,2,4-trimethylpentane",75,0.00082203
"2,2,4-trimethylpentane",70,0.00051202
"2,2,4-trimethylpentane",65,0.00031364
"2,2,4-trimethylpentane",60,0.00018877
"2,2,4-trimethylpentane",55,0.00011154
"2,2,4-trimethylpentane",50,0.00006464
"2,2,4-trimethylpentane",45,0.00003670
"2,2,4-trimethylpentane",40,0.00002040
"2,2,4-trimethylpentane",35,0.00001109
"2,2,4-trimethylpentane",30,0.00000588
"2,2,4-trimethylpentane",25,0.00000304
"2,2-dimethyl-1-propanol",160,10.99682286
"2,2-dimethyl-1-propanol",155,9.25385988
"2,2-dimethyl-1-propanol",150,7.72406751
"2,2-dimethyl-1-propanol",145,6.39586349
"2,2-dimethyl-1-propanol",140,5.25478642
"2,2-dimethyl-1-propanol",135,4.28446089
"2,2-dimethyl-1-propanol",130,3.46740863
"2,2-dimethyl-1-propanol",125,2.78586692
"2,2-dimethyl-1-propanol",120,2.22245305
"2,2-dimethyl-1-propanol",115,1.76068316
"2,2-dimethyl-1-propanol",110,1.38532078
"2,2-dimethyl-1-propanol",105,1.08260099
"2,2-dimethyl-1-propanol",100,0.84032348
"2,2-dimethyl-1-propanol",95,0.64785486
"2,2-dimethyl-1-propanol",90,0.49606328
"2,2-dimethyl-1-propanol",85,0.37720853
"2,2-dimethyl-1-propanol",80,0.28480659
"2,2-dimethyl-1-propanol",75,0.21348332
"2,2-dimethyl-1-propanol",70,0.15882810
"2,2-dimethyl-1-propanol",65,0.11725383
"2,2-dimethyl-1-propanol",60,0.08586829
"2,2-dimethyl-1-propanol",55,0.06235877
"2,2-dimethyl-1-propanol",50,0.04489078
"2,2-dimethyl-1-propanol",45,0.03202066
"2,2-dimethyl-1-propanol",40,0.02262135
"2,2-dimethyl-1-propanol",35,0.01581996
"2,2-dimethyl-1-propanol",30,0.01094602
"2,2-dimethyl-1-propanol",25,0.00748889
benzofuran,160,6.25092254
benzofuran,155,5.07754597
benzofuran,150,4.08952077
benzofuran,145,3.26638561
benzofuran,140,2.58757947
benzofuran,135,2.03323956
benzofuran,130,1.58478119
benzofuran,125,1.22526944
benzofuran,120,0.93961338
benzofuran,115,0.71461835
benzofuran,110,0.53893676
benzofuran,105,0.40295051
benzofuran,100,0.29861317
benzofuran,95,0.21927304
benzofuran,90,0.15949237
benzofuran,85,0.11487273
benzofuran,80,0.08189278
benzofuran,75,0.05776183
benzofuran,70,0.04029066
benzofuran,65,0.02777946
benzofuran,60,0.01892227
benzofuran,55,0.01272664
benzofuran,50,0.00844679
benzofuran,45,0.00552891
benzofuran,40,0.00356677
benzofuran,35,0.00226621
benzofuran,30,0.00141711
benzofuran,25,0.00087146
"2,3-dichlorobuta-1,3-diene",160,3.66233543
"2,3-dichlorobuta-1,3-diene",155,2.89470657
"2,3-dichlorobuta-1,3-diene",150,2.27313555
"2,3-dichlorobuta-1,3-diene",145,1.77342253
"2,3-dichlorobuta-1,3-diene",140,1.37444150
"2,3-dichlorobuta-1,3-diene",135,1.05803985
"2,3-dichlorobuta-1,3-diene",130,0.80882212
"2,3-dichlorobuta-1,3-diene",125,0.61386790
"2,3-dichlorobuta-1,3-diene",120,0.46243254
"2,3-dichlorobuta-1,3-diene",115,0.34565356
"2,3-dichlorobuta-1,3-diene",110,0.25627662
"2,3-dichlorobuta-1,3-diene",105,0.18840732
"2,3-dichlorobuta-1,3-diene",100,0.13729135
"2,3-dichlorobuta-1,3-diene",95,0.09912227
"2,3-dichlorobuta-1,3-diene",90,0.07087593
"2,3-dichlorobuta-1,3-diene",85,0.05016870
"2,3-dichlorobuta-1,3-diene",80,0.03513752
"2,3-dichlorobuta-1,3-diene",75,0.02433891
"2,3-dichlorobuta-1,3-diene",70,0.01666478
"2,3-dichlorobuta-1,3-diene",65,0.01127282
"2,3-dichlorobuta-1,3-diene",60,0.00752930
"2,3-dichlorobuta-1,3-diene",55,0.00496258
"2,3-dichlorobuta-1,3-diene",50,0.00322567
"2,3-dichlorobuta-1,3-diene",45,0.00206636
"2,3-dichlorobuta-1,3-diene",40,0.00130367
"2,3-dichlorobuta-1,3-diene",35,0.00080944
"2,3-dichlorobuta-1,3-diene",30,0.00049423
"2,3-dichlorobuta-1,3-diene",25,0.00029651
"2,3-dichloro-1-propanol",160,10.79645558
"2,3-dichloro-1-propanol",155,9.40611610
"2,3-dichloro-1-propanol",150,8.16140690
"2,3-dichloro-1-propanol",145,7.05409211
"2,3-dichloro-1-propanol",140,6.07514450
"2,3-dichloro-1-propanol",135,5.21484800
"2,3-dichloro-1-propanol",130,4.46320187
"2,3-dichloro-1-propanol",125,3.81006416
"2,3-dichloro-1-propanol",120,3.24541593
"2,3-dichloro-1-propanol",115,2.75958440
"2,3-dichloro-1-propanol",110,2.34336102
"2,3-dichloro-1-propanol",105,1.98815508
"2,3-dichloro-1-propanol",100,1.68606216
"2,3-dichloro-1-propanol",95,1.42990903
"2,3-dichloro-1-propanol",90,1.21325758
"2,3-dichloro-1-propanol",85,1.03040461
"2,3-dichloro-1-propanol",80,0.87633859
"2,3-dichloro-1-propanol",75,0.74669691
"2,3-dichloro-1-propanol",70,0.63771154
"2,3-dichloro-1-propanol",65,0.54615076
"2,3-dichloro-1-propanol",60,0.46926007
"2,3-dichloro-1-propanol",55,0.40470484
"2,3-dichloro-1-propanol",50,0.35051621
"2,3-dichloro-1-propanol",45,0.30504147
"2,3-dichloro-1-propanol",40,0.26689930
"2,3-dichloro-1-propanol",35,0.23494007
"2,3-dichloro-1-propanol",30,0.20821193
"2,3-dichloro-1-propanol",25,0.18593034
"2,3-dichloro-1-propene",160,10.91563874
"2,3-dichloro-1-propene",155,9.22995538
"2,3-dichloro-1-propene",150,7.72993745
"2,3-dichloro-1-propene",145,6.41095260
"2,3-dichloro-1-propene",140,5.26523696
"2,3-dichloro-1-propene",135,4.28220379
"2,3-dichloro-1-propene",130,3.44906793
"2,3-dichloro-1-propene",125,2.75147992
"2,3-dichloro-1-propene",120,2.17427472
"2,3-dichloro-1-propene",115,1.70214463
"2,3-dichloro-1-propene",110,1.32024139
"2,3-dichloro-1-propene",105,1.01463705
"2,3-dichloro-1-propene",100,0.77263385
"2,3-dichloro-1-propene",95,0.58294165
"2,3-dichloro-1-propene",90,0.43573593
"2,3-dichloro-1-propene",85,0.32262856
"2,3-dichloro-1-propene",80,0.23657760
"2,3-dichloro-1-propene",75,0.17176033
"2,3-dichloro-1-propene",70,0.12342854
"2,3-dichloro-1-propene",65,0.08775985
"2,3-dichloro-1-propene",60,0.06171458
"2,3-dichloro-1-propene",55,0.04290386
"2,3-dichloro-1-propene",50,0.02947191
"2,3-dichloro-1-propene",45,0.01999365
"2,3-dichloro-1-propene",40,0.01338747
"2,3-dichloro-1-propene",35,0.00884222
"2,3-dichloro-1-propene",30,0.00575698
"2,3-dichloro-1-propene",25,0.00369229
"2,4,6-tribromo-phenol",160,1.63807458
"2,4,6-tribromo-phenol",155,1.46351475
"2,4,6-tribromo-phenol",150,1.31846676
"2,4,6-tribromo-phenol",145,1.19889898
"2,4,6-tribromo-phenol",140,1.10156828
"2,4,6-tribromo-phenol",135,1.02393004
"2,4,6-tribromo-phenol",130,0.96406083
"2,4,6-tribromo-phenol",125,0.92062475
"2,4,6-tribromo-phenol",120,0.89285838
"2,4,6-tribromo-phenol",115,0.88058661
"2,4,6-tribromo-phenol",110,0.88424839
"2,4,6-tribromo-phenol",105,0.90496269
"2,4,6-tribromo-phenol",100,0.94459127
"2,4,6-tribromo-phenol",95,1.00577959
"2,4,6-tribromo-phenol",90,1.09188815
"2,4,6-tribromo-phenol",85,1.20686630
"2,4,6-tribromo-phenol",80,1.35469950
"2,4,6-tribromo-phenol",75,1.53883113
"2,4,6-tribromo-phenol",70,1.76108422
"2,4,6-tribromo-phenol",65,2.02106896
"2,4,6-tribromo-phenol",60,2.31556143
"2,4,6-tribromo-phenol",55,2.63922718
"2,4,6-tribromo-phenol",50,2.98494298
"2,4,6-tribromo-phenol",45,3.34507210
"2,4,6-tribromo-phenol",40,3.71253330
"2,4,6-tribromo-phenol",35,100.00000000
"2,4,6-tribromo-phenol",30,100.00000000
"2,4,6-tribromo-phenol",25,100.00000000
"2,4,6-trichlorophenol",160,13.37346596
"2,4,6-trichlorophenol",155,12.66060870
"2,4,6-trichlorophenol",150,12.04282775
"2,4,6-trichlorophenol",145,11.51383508
"2,4,6-trichlorophenol",140,11.06925738
"2,4,6-trichlorophenol",135,10.70382578
"2,4,6-trichlorophenol",130,10.41356724
"2,4,6-trichlorophenol",125,10.19487433
"2,4,6-trichlorophenol",120,10.04317601
"2,4,6-trichlorophenol",115,9.95546167
"2,4,6-trichlorophenol",110,9.92781482
"2,4,6-trichlorophenol",105,9.95668957
"2,4,6-trichlorophenol",100,10.03796348
"2,4,6-trichlorophenol",95,10.16790829
"2,4,6-trichlorophenol",90,10.34093054
"2,4,6-trichlorophenol",85,10.55254199
"2,4,6-trichlorophenol",80,100.00000000
"2,4,6-trichlorophenol",75,100.00000000
"2,4,6-trichlorophenol",70,100.00000000
"2,4,6-trichlorophenol",65,100.00000000
"2,4,6-trichlorophenol",60,100.00000000
"2,4,6-trichlorophenol",55,100.00000000
"2,4,6-trichlorophenol",50,100.00000000
"2,4,6-trichlorophenol",45,100.00000000
"2,4,6-trichlorophenol",40,100.00000000
"2,4,6-trichlorophenol",35,100.00000000
"2,4,6-trichlorophenol",30,100.00000000
"2,4,6-trichlorophenol",25,100.00000000
"2,4-dichloroaniline",160,10.58507575
"2,4-dichloroaniline",155,9.27241510
"2,4-dichloroaniline",150,8.07986964
"2,4-dichloroaniline",145,7.00278120
"2,4-dichloroaniline",140,6.03602328
"2,4-dichloroaniline",135,5.17390776
"2,4-dichloroaniline",130,4.41018259
"2,4-dichloroaniline",125,3.73817253
"2,4-dichloroaniline",120,3.15093812
"2,4-dichloroaniline",115,2.64131256
"2,4-dichloroaniline",110,2.20208157
"2,4-dichloroaniline",105,1.82608271
"2,4-dichloroaniline",100,1.50636010
"2,4-dichloroaniline",95,1.23625507
"2,4-dichloroaniline",90,1.00951430
"2,4-dichloroaniline",85,0.82034210
"2,4-dichloroaniline",80,0.66344874
"2,4-dichloroaniline",75,0.53407082
"2,4-dichloroaniline",70,0.42797207
"2,4-dichloroaniline",65,0.34142877
"2,4-dichloroaniline",60,0.27120140
"2,4-dichloroaniline",55,0.21449995
"2,4-dichloroaniline",50,0.16894288
"2,4-dichloroaniline",45,0.13251432
"2,4-dichloroaniline",40,0.10352106
"2,4-dichloroaniline",35,0.08055121
"2,4-dichloroaniline",30,0.06243543
"2,4-dichloroaniline",25,0.04821140
"2,4-dichlorophenol",160,15.12730662
"2,4-dichlorophenol",155,14.16450640
"2,4-dichlorophenol",150,13.30733005
"2,4-dichlorophenol",145,12.55057370
"2,4-dichlorophenol",140,11.88797733
"2,4-dichlorophenol",135,11.31550284
"2,4-dichlorophenol",130,10.82820455
"2,4-dichlorophenol",125,10.42147911
"2,4-dichlorophenol",120,10.09134350
"2,4-dichlorophenol",115,9.83526425
"2,4-dichlorophenol",110,9.64940011
"2,4-dichlorophenol",105,9.52994395
"2,4-dichlorophenol",100,9.47448484
"2,4-dichlorophenol",95,9.47976121
"2,4-dichlorophenol",90,9.54231595
"2,4-dichlorophenol",85,9.65811858
"2,4-dichlorophenol",80,9.82385921
"2,4-dichlorophenol",75,10.03391573
"2,4-dichlorophenol",70,10.28361216
"2,4-dichlorophenol",65,10.56751230
"2,4-dichlorophenol",60,100.00000000
"2,4-dichlorophenol",55,100.00000000
"2,4-dichlorophenol",50,100.00000000
"2,4-dichlorophenol",45,100.00000000
"2,4-dichlorophenol",40,100.00000000
"2,4-dichlorophenol",35,100.00000000
"2,4-dichlorophenol",30,100.00000000
"2,4-dichlorophenol",25,100.00000000
"2,4-difluoro-1-nitrobenzene",160,3.81615613
"2,4-difluoro-1-nitrobenzene",155,3.07013049
"2,4-difluoro-1-nitrobenzene",150,2.45341145
"2,4-difluoro-1-nitrobenzene",145,1.94754195
"2,4-difluoro-1-nitrobenzene",140,1.53570478
"2,4-difluoro-1-nitrobenzene",135,1.20286492
"2,4-difluoro-1-nitrobenzene",130,0.93579555
"2,4-difluoro-1-nitrobenzene",125,0.72302122
"2,4-difluoro-1-nitrobenzene",120,0.55470668
"2,4-difluoro-1-nitrobenzene",115,0.42251373
"2,4-difluoro-1-nitrobenzene",110,0.31944319
"2,4-difluoro-1-nitrobenzene",105,0.23967377
"2,4-difluoro-1-nitrobenzene",100,0.17840590
"2,4-difluoro-1-nitrobenzene",95,0.13171560
"2,4-difluoro-1-nitrobenzene",90,0.09642110
"2,4-difluoro-1-nitrobenzene",85,0.06996355
"2,4-difluoro-1-nitrobenzene",80,0.05030198
"2,4-difluoro-1-nitrobenzene",75,0.03582210
"2,4-difluoro-1-nitrobenzene",70,0.02525804
"2,4-difluoro-1-nitrobenzene",65,0.01762589
"2,4-difluoro-1-nitrobenzene",60,0.01216792
"2,4-difluoro-1-nitrobenzene",55,0.00830609
"2,4-difluoro-1-nitrobenzene",50,0.00560378
"2,4-difluoro-1-nitrobenzene",45,0.00373466
"2,4-difluoro-1-nitrobenzene",40,0.00245739
"2,4-difluoro-1-nitrobenzene",35,0.00159554
"2,4-difluoro-1-nitrobenzene",30,0.00102163
"2,4-difluoro-1-nitrobenzene",25,0.00064471
"2,4-dimethylaniline",160,8.29159138
"2,4-dimethylaniline",155,6.93702079
"2,4-dimethylaniline",150,5.75870992
"2,4-dimethylaniline",145,4.74378822
"2,4-dimethylaniline",140,3.87803204
"2,4-dimethylaniline",135,3.14649335
"2,4-dimethylaniline",130,2.53404196
"2,4-dimethylaniline",125,2.02586274
"2,4-dimethylaniline",120,1.60785280
"2,4-dimethylaniline",115,1.26689991
"2,4-dimethylaniline",110,0.99107449
"2,4-dimethylaniline",105,0.76972119
"2,4-dimethylaniline",100,0.59347899
"2,4-dimethylaniline",95,0.45424484
"2,4-dimethylaniline",90,0.34509765
"2,4-dimethylaniline",85,0.26019747
"2,4-dimethylaniline",80,0.19467152
"2,4-dimethylaniline",75,0.14449663
"2,4-dimethylaniline",70,0.10638376
"2,4-dimethylaniline",65,0.07766962
"2,4-dimethylaniline",60,0.05621742
"2,4-dimethylaniline",55,0.04032836
"2,4-dimethylaniline",50,0.02866398
"2,4-dimethylaniline",45,0.02017930
"2,4-dimethylaniline",40,0.01406589
"2,4-dimethylaniline",35,0.00970417
"2,4-dimethylaniline",30,0.00662383
"2,4-dimethylaniline",25,0.00447134
"1-methyl-2,4-dinitrobenzene",160,3.73277213
"1-methyl-2,4-dinitrobenzene",155,3.00273858
"1-methyl-2,4-dinitrobenzene",150,2.39653038
"1-methyl-2,4-dinitrobenzene",145,1.89769856
"1-methyl-2,4-dinitrobenzene",140,1.49085965
"1-methyl-2,4-dinitrobenzene",135,1.16193704
"1-methyl-2,4-dinitrobenzene",130,0.89829531
"1-methyl-2,4-dinitrobenzene",125,0.68878436
"1-methyl-2,4-dinitrobenzene",120,0.52371433
"1-methyl-2,4-dinitrobenzene",115,0.39477953
"1-methyl-2,4-dinitrobenzene",110,0.29495019
"1-methyl-2,4-dinitrobenzene",105,0.21834588
"1-methyl-2,4-dinitrobenzene",100,0.16010171
"1-methyl-2,4-dinitrobenzene",95,0.11623539
"1-methyl-2,4-dinitrobenzene",90,0.08352067
"1-methyl-2,4-dinitrobenzene",85,0.05937036
"1-methyl-2,4-dinitrobenzene",80,0.04173090
"1-methyl-2,4-dinitrobenzene",75,0.02898918
"1-methyl-2,4-dinitrobenzene",70,0.01989148
"1-methyl-2,4-dinitrobenzene",65,0.01347410
"1-methyl-2,4-dinitrobenzene",60,0.00900464
"1-methyl-2,4-dinitrobenzene",55,0.00593313
"1-methyl-2,4-dinitrobenzene",50,0.00385171
"1-methyl-2,4-dinitrobenzene",45,0.00246184
"1-methyl-2,4-dinitrobenzene",40,0.00154799
"1-methyl-2,4-dinitrobenzene",35,0.00095681
"1-methyl-2,4-dinitrobenzene",30,0.00058084
"1-methyl-2,4-dinitrobenzene",25,0.00034600
"2,5-dichlorophenol",160,15.38169836
"2,5-dichlorophenol",155,14.43535955
"2,5-dichlorophenol",150,13.59432157
"2,5-dichlorophenol",145,12.85367148
"2,5-dichlorophenol",140,12.20801334
"2,5-dichlorophenol",135,11.65259408
"2,5-dichlorophenol",130,11.18230980
"2,5-dichlorophenol",125,10.79400719
"2,5-dichlorophenol",120,10.48304120
"2,5-dichlorophenol",115,10.24597660
"2,5-dichlorophenol",110,10.07997663
"2,5-dichlorophenol",105,9.98180734
"2,5-dichlorophenol",100,9.94788424
"2,5-dichlorophenol",95,9.97504225
"2,5-dichlorophenol",90,10.05927676
"2,5-dichlorophenol",85,10.19675859
"2,5-dichlorophenol",80,10.38349500
"2,5-dichlorophenol",75,10.61352688
"2,5-dichlorophenol",70,10.88188891
"2,5-dichlorophenol",65,100.00000000
"2,5-dichlorophenol",60,100.00000000
"2,5-dichlorophenol",55,100.00000000
"2,5-dichlorophenol",50,100.00000000
"2,5-dichlorophenol",45,100.00000000
"2,5-dichlorophenol",40,100.00000000
"2,5-dichlorophenol",35,100.00000000
"2,5-dichlorophenol",30,100.00000000
"2,5-dichlorophenol",25,100.00000000
dimethoxytetrahydrofuran,160,5.36429218
dimethoxytetrahydrofuran,155,4.36126561
dimethoxytetrahydrofuran,150,3.51861134
dimethoxytetrahydrofuran,145,2.81724962
dimethoxytetrahydrofuran,140,2.23871803
dimethoxytetrahydrofuran,135,1.76564604
dimethoxytetrahydrofuran,130,1.38207622
dimethoxytetrahydrofuran,125,1.07364655
dimethoxytetrahydrofuran,120,0.82765823
dimethoxytetrahydrofuran,115,0.63305798
dimethoxytetrahydrofuran,110,0.48035708
dimethoxytetrahydrofuran,105,0.36151178
dimethoxytetrahydrofuran,100,0.26978139
dimethoxytetrahydrofuran,95,0.19957745
dimethoxytetrahydrofuran,90,0.14631375
dimethoxytetrahydrofuran,85,0.10626325
dimethoxytetrahydrofuran,80,0.07642609
dimethoxytetrahydrofuran,75,0.05441060
dimethoxytetrahydrofuran,70,0.03832813
dimethoxytetrahydrofuran,65,0.02670173
dimethoxytetrahydrofuran,60,0.01838779
dimethoxytetrahydrofuran,55,0.01250994
dimethoxytetrahydrofuran,50,0.00840364
dimethoxytetrahydrofuran,45,0.00557060
dimethoxytetrahydrofuran,40,0.00364148
dimethoxytetrahydrofuran,35,0.00234583
dimethoxytetrahydrofuran,30,0.00148813
dimethoxytetrahydrofuran,25,0.00092891
"2,5-dimethylpyrrole",160,13.68028757
"2,5-dimethylpyrrole",155,11.81747995
"2,5-dimethylpyrrole",150,10.13309661
"2,5-dimethylpyrrole",145,8.62434274
"2,5-dimethylpyrrole",140,7.28579566
"2,5-dimethylpyrrole",135,6.10972921
"2,5-dimethylpyrrole",130,5.08633825
"2,5-dimethylpyrrole",125,4.20426142
"2,5-dimethylpyrrole",120,3.45103341
"2,5-dimethylpyrrole",115,2.81363297
"2,5-dimethylpyrrole",110,2.27893173
"2,5-dimethylpyrrole",105,1.83412774
"2,5-dimethylpyrrole",100,1.46705721
"2,5-dimethylpyrrole",95,1.16644060
"2,5-dimethylpyrrole",90,0.92203421
"2,5-dimethylpyrrole",85,0.72470630
"2,5-dimethylpyrrole",80,0.56644593
"2,5-dimethylpyrrole",75,0.44032846
"2,5-dimethylpyrrole",70,0.34044475
"2,5-dimethylpyrrole",65,0.26181066
"2,5-dimethylpyrrole",60,0.20026628
"2,5-dimethylpyrrole",55,0.15237280
"2,5-dimethylpyrrole",50,0.11531243
"2,5-dimethylpyrrole",45,0.08679502
"2,5-dimethylpyrrole",40,0.06497347
"2,5-dimethylpyrrole",35,0.04836870
"2,5-dimethylpyrrole",30,0.03580442
"2,5-dimethylpyrrole",25,0.02635135
"2,6-dichlorophenol",160,14.92951621
"2,6-dichlorophenol",155,13.99188614
"2,6-dichlorophenol",150,13.16156172
"2,6-dichlorophenol",145,12.43299602
"2,6-dichlorophenol",140,11.79989044
"2,6-dichlorophenol",135,11.25772366
"2,6-dichlorophenol",130,10.80181393
"2,6-dichlorophenol",125,10.42714026
"2,6-dichlorophenol",120,10.13109803
"2,6-dichlorophenol",115,9.90857929
"2,6-dichlorophenol",110,9.75717304
"2,6-dichlorophenol",105,9.67308177
"2,6-dichlorophenol",100,9.65277850
"2,6-dichlorophenol",95,9.69328906
"2,6-dichlorophenol",90,9.79077625
"2,6-dichlorophenol",85,9.94000523
"2,6-dichlorophenol",80,10.13771720
"2,6-dichlorophenol",75,10.37760343
"2,6-dichlorophenol",70,10.65409966
"2,6-dichlorophenol",65,100.00000000
"2,6-dichlorophenol",60,100.00000000
"2,6-dichlorophenol",55,100.00000000
"2,6-dichlorophenol",50,100.00000000
"2,6-dichlorophenol",45,100.00000000
"2,6-dichlorophenol",40,100.00000000
"2,6-dichlorophenol",35,100.00000000
"2,6-dichlorophenol",30,100.00000000
"2,6-dichlorophenol",25,100.00000000
"2,6-difluorobenzonitrile",160,2.90024549
"2,6-difluorobenzonitrile",155,2.28818766
"2,6-difluorobenzonitrile",150,1.79395753
"2,6-difluorobenzonitrile",145,1.39751445
"2,6-difluorobenzonitrile",140,1.08159269
"2,6-difluorobenzonitrile",135,0.83148973
"2,6-difluorobenzonitrile",130,0.63480958
"2,6-difluorobenzonitrile",125,0.48119207
"2,6-difluorobenzonitrile",120,0.36204747
"2,6-difluorobenzonitrile",115,0.27030749
"2,6-difluorobenzonitrile",110,0.20019820
"2,6-difluorobenzonitrile",105,0.14703704
"2,6-difluorobenzonitrile",100,0.10705426
"2,6-difluorobenzonitrile",95,0.07723771
"2,6-difluorobenzonitrile",90,0.05519907
"2,6-difluorobenzonitrile",85,0.03905988
"2,6-difluorobenzonitrile",80,0.02735504
"2,6-difluorobenzonitrile",75,0.01895187
"2,6-difluorobenzonitrile",70,0.01298273
"2,6-difluorobenzonitrile",65,0.00878940
"2,6-difluorobenzonitrile",60,0.00587761
"2,6-difluorobenzonitrile",55,0.00388015
"2,6-difluorobenzonitrile",50,0.00252723
"2,6-difluorobenzonitrile",45,0.00162302
"2,6-difluorobenzonitrile",40,0.00102707
"2,6-difluorobenzonitrile",35,0.00063999
"2,6-difluorobenzonitrile",30,0.00039241
"2,6-difluorobenzonitrile",25,0.00023656
"2,6-dimethoxyphenol",160,4.97007860
"2,6-dimethoxyphenol",155,4.11819040
"2,6-dimethoxyphenol",150,3.39590782
"2,6-dimethoxyphenol",145,2.78740413
"2,6-dimethoxyphenol",140,2.27785185
"2,6-dimethoxyphenol",135,1.85360065
"2,6-dimethoxyphenol",130,1.50228820
"2,6-dimethoxyphenol",125,1.21287223
"2,6-dimethoxyphenol",120,0.97561161
"2,6-dimethoxyphenol",115,0.78200822
"2,6-dimethoxyphenol",110,0.62472258
"2,6-dimethoxyphenol",105,0.49747355
"2,6-dimethoxyphenol",100,0.39493047
"2,6-dimethoxyphenol",95,0.31260415
"2,6-dimethoxyphenol",90,0.24674087
"2,6-dimethoxyphenol",85,0.19422281
"2,6-dimethoxyphenol",80,0.15247624
"2,6-dimethoxyphenol",75,0.11938908
"2,6-dimethoxyphenol",70,0.09323743
"2,6-dimethoxyphenol",65,0.07262141
"2,6-dimethoxyphenol",60,0.05640970
"2,6-dimethoxyphenol",55,0.04369200
"2,6-dimethoxyphenol",50,0.03373884
"2,6-dimethoxyphenol",45,0.02596780
"2,6-dimethoxyphenol",40,0.01991540
"2,6-dimethoxyphenol",35,0.01521386
"2,6-dimethoxyphenol",30,0.01157208
"2,6-dimethoxyphenol",25,0.00876012
"2,6-dimethylphenol",160,17.75011697
"2,6-dimethylphenol",155,16.47570277
"2,6-dimethylphenol",150,15.32285767
"2,6-dimethylphenol",145,14.28655870
"2,6-dimethylphenol",140,13.36122895
"2,6-dimethylphenol",135,12.54201049
"2,6-dimethylphenol",130,11.82320373
"2,6-dimethylphenol",125,11.19991155
"2,6-dimethylphenol",120,10.66720863
"2,6-dimethylphenol",115,10.22031360
"2,6-dimethylphenol",110,9.85522984
"2,6-dimethylphenol",105,9.56851367
"2,6-dimethylphenol",100,9.35661560
"2,6-dimethylphenol",95,9.21635375
"2,6-dimethylphenol",90,9.14443920
"2,6-dimethylphenol",85,9.13781222
"2,6-dimethylphenol",80,9.19373642
"2,6-dimethylphenol",75,9.30817473
"2,6-dimethylphenol",70,9.47775119
"2,6-dimethylphenol",65,9.69841376
"2,6-dimethylphenol",60,9.96395127
"2,6-dimethylphenol",55,10.26921442
"2,6-dimethylphenol",50,10.60783844
"2,6-dimethylphenol",45,10.97288745
"2,6-dimethylphenol",40,11.35814413
"2,6-dimethylphenol",35,100.00000000
"2,6-dimethylphenol",30,100.00000000
"2,6-dimethylphenol",25,100.00000000
2-(diethylamino)-ethanol,160,6.99244503
2-(diethylamino)-ethanol,155,5.80137161
2-(diethylamino)-ethanol,150,4.77976150
2-(diethylamino)-ethanol,145,3.91106748
2-(diethylamino)-ethanol,140,3.17859460
2-(diethylamino)-ethanol,135,2.56600556
2-(diethylamino)-ethanol,130,2.05772645
2-(diethylamino)-ethanol,125,1.63923112
2-(diethylamino)-ethanol,120,1.29723831
2-(diethylamino)-ethanol,115,1.01980985
2-(diethylamino)-ethanol,110,0.79637763
2-(diethylamino)-ethanol,105,0.61771374
2-(diethylamino)-ethanol,100,0.47585981
2-(diethylamino)-ethanol,95,0.36402974
2-(diethylamino)-ethanol,90,0.27649700
2-(diethylamino)-ethanol,85,0.20847640
2-(diethylamino)-ethanol,80,0.15600581
2-(diethylamino)-ethanol,75,0.11583341
2-(diethylamino)-ethanol,70,0.08531297
2-(diethylamino)-ethanol,65,0.06230893
2-(diethylamino)-ethanol,60,0.04511199
2-(diethylamino)-ethanol,55,0.03236523
2-(diethylamino)-ethanol,50,0.02300035
2-(diethylamino)-ethanol,45,0.01618333
2-(diethylamino)-ethanol,40,0.01126865
2-(diethylamino)-ethanol,35,0.00776108
2-(diethylamino)-ethanol,30,0.00528417
2-(diethylamino)-ethanol,25,0.00355446
2-acetothiophene,160,3.48886171
2-acetothiophene,155,2.76523181
2-acetothiophene,150,2.17728739
2-acetothiophene,145,1.70302146
2-acetothiophene,140,1.32313961
2-acetothiophene,135,1.02097169
2-acetothiophene,130,0.78229086
2-acetothiophene,125,0.59508398
2-acetothiophene,120,0.44930276
2-acetothiophene,115,0.33661547
